Date,Open,High,Low,Close,Volume,Adj Close
1/26/2010,4025.379883,4047.77002,3986.610107,4014.550049,211800,4014.550049
1/25/2010,4005.73999,4044.669922,3992.820068,4025.379883,226800,4025.379883
1/22/2010,4093.820068,4095.610107,3998.469971,4005.080078,290500,4005.080078
1/21/2010,4148.72998,4200.839844,4069.300049,4093.820068,320200,4093.820068
1/20/2010,4200.629883,4200.629883,4087.919922,4148.529785,275100,4148.529785
1/19/2010,4181.299805,4208.470215,4180.790039,4201.700195,157500,4201.700195
1/15/2010,4231.009766,4234.52002,4163.890137,4180.790039,225000,4180.790039
1/14/2010,4227.140137,4236.149902,4203.330078,4230.910156,151700,4230.910156
1/13/2010,4203.47998,4231.620117,4174.830078,4226.740234,191900,4226.740234
1/12/2010,4261.589844,4261.589844,4189.22998,4203.529785,195800,4203.529785
1/11/2010,4222.049805,4265.609863,4221.549805,4262.859863,226300,4262.859863
1/8/2010,4136.009766,4228.060059,4135.549805,4222.259766,254300,4222.259766
1/7/2010,4146.799805,4149.850098,4111.689941,4135.75,203000,4135.75
1/6/2010,4172.540039,4181.700195,4142.97998,4147.299805,217100,4147.299805
1/5/2010,4130,4182.470215,4127.709961,4172.640137,293800,4172.640137
1/4/2010,4101.859863,4149.649902,4101.859863,4130.819824,204700,4130.819824
12/31/2009,4177.120117,4177.120117,4098.560059,4099.629883,128900,4099.629883
12/30/2009,4188.060059,4189.890137,4155.799805,4176.509766,117100,4176.509766
12/29/2009,4163.640137,4193.25,4162.819824,4188.160156,115100,4188.160156
12/28/2009,4188.720215,4192.540039,4140.839844,4163.490234,127700,4163.490234
12/24/2009,4184.5,4213.609863,4183.379883,4187.859863,50500,4187.859863
12/23/2009,4165.52002,4186.379883,4128.430176,4183.529785,128800,4183.529785
12/22/2009,4165.830078,4185.97998,4147.25,4165.060059,208100,4165.060059
12/21/2009,4130.310059,4187.759766,4130.310059,4165.620117,180700,4165.620117
12/18/2009,4126.75,4169.439941,4111.939941,4128.529785,376100,4128.529785
12/17/2009,4172.089844,4172.089844,4099.629883,4124.919922,222700,4124.919922
12/16/2009,4164.399902,4198.600098,4164.399902,4174.629883,197400,4174.629883
12/15/2009,4163.839844,4180.379883,4134.740234,4163.790039,227200,4163.790039
12/14/2009,4094.280029,4168.629883,4094.280029,4165.109863,223000,4165.109863
12/11/2009,4073.100098,4110.77002,4073.100098,4093.820068,249300,4093.820068
12/10/2009,4056.76001,4099.189941,4056.76001,4072.949951,168100,4072.949951
12/9/2009,4055.419922,4065.060059,4012.639893,4059.540039,160400,4059.540039
12/8/2009,4059.679932,4079.909912,4026.659912,4055.110107,228800,4055.110107
12/7/2009,4100.839844,4100.839844,4052.899902,4059.909912,191900,4059.909912
12/4/2009,4015.060059,4122.430176,4015.060059,4101.759766,268200,4101.759766
12/3/2009,4037.47998,4072.689941,4009.959961,4014.540039,182500,4014.540039
12/2/2009,3995.830078,4044.340088,3995.830078,4037.689941,229000,4037.689941
12/1/2009,3938.969971,4012.169922,3938.969971,3996.76001,207800,3996.76001
11/30/2009,3923.199951,3957.840088,3896.909912,3937.889893,205100,3937.889893
11/27/2009,3970.469971,3970.469971,3871.810059,3922.840088,99200,3922.840088
11/25/2009,3947.889893,3975.52002,3947.889893,3972.320068,122500,3972.320068
11/24/2009,3983,3983.919922,3933.199951,3950.370117,165100,3950.370117
11/23/2009,3945.469971,4029.850098,3945.419922,3983.459961,138500,3983.459961
11/20/2009,3955.97998,3955.97998,3923.820068,3945.52002,182300,3945.52002
11/19/2009,4028.25,4028.25,3930,3956.090088,148600,3956.090088
11/18/2009,4049.389893,4051.139893,4012.169922,4028.620117,152300,4028.620117
11/17/2009,4046.25,4053.199951,4010.860107,4049.600098,159700,4049.600098
11/16/2009,3960.97998,4059.909912,3960.97998,4046.5,197500,4046.5
11/13/2009,3937.73999,3974.030029,3932.120117,3960.570068,181500,3960.570068
11/12/2009,3983.149902,4001.909912,3926.52002,3937.840088,232000,3937.840088
11/11/2009,3917.120117,3993.51001,3917.120117,3988,204800,3988
11/10/2009,3920.159912,3927.679932,3881.5,3916.909912,196000,3916.909912
11/9/2009,3852.780029,3927.679932,3852.780029,3920.669922,256300,3920.669922
11/6/2009,3811.129883,3868.040039,3795.149902,3852.469971,257700,3852.469971
11/5/2009,3733.26001,3811.699951,3733.26001,3811.290039,259500,3811.290039
11/4/2009,3788.300049,3819.330078,3728.399902,3733.040039,327000,3733.040039
11/3/2009,3593.110107,3792.320068,3592.850098,3789.889893,445000,3789.889893
11/2/2009,3613.389893,3661.179932,3546.47998,3599.840088,340000,3599.840088
10/30/2009,3702.97998,3714.27002,3591.02002,3613.340088,274100,3613.340088
10/29/2009,3639.860107,3713.290039,3639.860107,3703.649902,238300,3703.649902
10/28/2009,3704.27002,3760.51001,3634.98999,3640.350098,288800,3640.350098
10/27/2009,3772.72998,3800.719971,3692.159912,3704.320068,285500,3704.320068
10/26/2009,3804.73999,3874.379883,3764.379883,3773.399902,259700,3773.399902
10/23/2009,3942.320068,3942.320068,3790.929932,3804.949951,324200,3804.949951
10/22/2009,3941.139893,3948.560059,3861.290039,3942.679932,284900,3942.679932
10/21/2009,4045.320068,4066.399902,3933.199951,3940.929932,316200,3940.929932
10/20/2009,4037.169922,4053.570068,3997.939941,4045.110107,212200,4045.110107
10/19/2009,4023.310059,4053.77002,4010.570068,4037.73999,185300,4037.73999
10/16/2009,4032.689941,4034.899902,3969.22998,4023.149902,213300,4023.149902
10/15/2009,4044.959961,4052.330078,4006.139893,4033.199951,218600,4033.199951
10/14/2009,3892.580078,4047.219971,3892.580078,4045.060059,242300,4045.060059
10/13/2009,3905.929932,3905.97998,3851.959961,3892.419922,167900,3892.419922
10/12/2009,3876.030029,3930.669922,3876.030029,3906.699951,163300,3906.699951
10/9/2009,3868.51001,3880.050049,3839.790039,3875.719971,165900,3875.719971
10/8/2009,3785.620117,3889.949951,3785.620117,3868.350098,227500,3868.350098
10/7/2009,3778.550049,3804.590088,3745.77002,3783.860107,164300,3783.860107
10/6/2009,3759.070068,3835.52002,3747.72998,3779.639893,191300,3779.639893
10/5/2009,3692.72998,3762.110107,3688.399902,3758.709961,193300,3758.709961
10/2/2009,3710.659912,3725.669922,3655.77002,3692.72998,258900,3692.72998
10/1/2009,3799.73999,3813.919922,3708.189941,3711.699951,269500,3711.699951
9/30/2009,3826.75,3854.790039,3741.280029,3799.840088,256700,3799.840088
9/29/2009,3856.800049,3881.23999,3822.939941,3826.600098,189100,3826.600098
9/28/2009,3810.360107,3883.51001,3810.360107,3856.959961,176100,3856.959961
9/25/2009,3865.570068,3875.310059,3784.02002,3808.709961,247100,3808.709961
9/24/2009,3926.5,3959.850098,3845.929932,3864.280029,272900,3864.280029
9/23/2009,3977.47998,4005.26001,3924.439941,3926.189941,423800,3926.189941
9/22/2009,3952.790039,4004.699951,3952.580078,3977.379883,231900,3977.379883
9/21/2009,3979.280029,3979.280029,3906.290039,3952.580078,223600,3952.580078
9/18/2009,3978.919922,4009.590088,3950.620117,3979.639893,326800,3979.639893
9/17/2009,4013.100098,4055.580078,3946.810059,3978.050049,321200,3978.050049
9/16/2009,4016.090088,4043.620117,3977.530029,4014.439941,245900,4014.439941
9/15/2009,4002.530029,4030.570068,3976.040039,4015.159912,258100,4015.159912
9/14/2009,3972.98999,4004.48999,3933.409912,4002.530029,210200,4002.530029
9/11/2009,3896.449951,3997.73999,3896.449951,3974.540039,291800,3974.540039
9/10/2009,3806.389893,3896.550049,3805.97998,3896.189941,273800,3896.189941
9/9/2009,3767.830078,3837.889893,3754.02002,3806.75,230100,3806.75
9/8/2009,3761.030029,3805.459961,3749.070068,3766.800049,189100,3766.800049
9/4/2009,3688.5,3774.47998,3676.48999,3762.879883,154900,3762.879883
9/3/2009,3607.159912,3690.350098,3583.959961,3688.909912,191800,3688.909912
9/2/2009,3618.080078,3634.679932,3571.689941,3606.899902,187200,3606.899902
9/1/2009,3668.780029,3743.23999,3609.47998,3618.649902,248100,3618.649902
8/31/2009,3721.800049,3721.800049,3643.699951,3667.159912,207800,3667.159912
8/28/2009,3714.790039,3774.280029,3691.689941,3723.290039,180200,3723.290039
8/27/2009,3720.719971,3738.76001,3631.590088,3714.629883,153500,3714.629883
8/26/2009,3772.27002,3781.959961,3715.719971,3723.959961,177200,3723.959961
8/25/2009,3748.860107,3819.280029,3748.860107,3772.72998,209600,3772.72998
8/24/2009,3767.52002,3809.790039,3734.530029,3747.830078,186700,3747.830078
8/21/2009,3676.179932,3774.280029,3673.290039,3767.629883,263200,3767.629883
8/20/2009,3642.719971,3684.629883,3629.169922,3672.780029,177400,3672.780029
8/19/2009,3634.629883,3669.320068,3581.590088,3646.689941,175200,3646.689941
8/18/2009,3577.409912,3641.540039,3577.409912,3635.919922,176300,3635.919922
8/17/2009,3704.98999,3704.98999,3561.22998,3576.02002,188700,3576.02002
8/14/2009,3774.330078,3774.639893,3669.27002,3705.919922,170500,3705.919922
8/13/2009,3747.830078,3775.51001,3710.409912,3774.120117,111100,3774.120117
8/12/2009,3702.26001,3783.300049,3686.540039,3747.679932,187700,3747.679932
8/11/2009,3710.719971,3723.139893,3655.100098,3702.97998,183100,3702.97998
8/10/2009,3748.659912,3750.409912,3687.52002,3710.969971,176600,3710.969971
8/7/2009,3606.689941,3775.409912,3606.689941,3749.580078,247200,3749.580078
8/6/2009,3644.659912,3659.629883,3599.169922,3604.98999,171600,3604.98999
8/5/2009,3672.689941,3687.669922,3606.280029,3644.219971,191700,3644.219971
8/4/2009,3669.810059,3686.48999,3629.790039,3676.639893,205700,3676.639893
8/3/2009,3580.610107,3688.340088,3578.75,3674.840088,207500,3674.840088
7/31/2009,3569.830078,3614.27002,3554.370117,3579.98999,174000,3579.98999
7/30/2009,3507.310059,3612.879883,3507.310059,3570.300049,174900,3570.300049
7/29/2009,3521.590088,3521.590088,3437.409912,3506.949951,174600,3506.949951
7/28/2009,3569.419922,3570.709961,3488.949951,3523.439941,178800,3523.439941
7/27/2009,3535.399902,3571.949951,3499.72998,3571.02002,171000,3571.02002
7/24/2009,3505.040039,3550.659912,3464.570068,3536.47998,206700,3536.47998
7/23/2009,3394.570068,3520.610107,3368.800049,3506.120117,240200,3506.120117
7/22/2009,3360.189941,3421.370117,3338.22998,3394.830078,202700,3394.830078
7/21/2009,3386.530029,3404.159912,3312.350098,3360.139893,215300,3360.139893
7/20/2009,3313.899902,3386.889893,3312.76001,3385.139893,214900,3385.139893
7/17/2009,3327.919922,3329.820068,3293.379883,3313.949951,191300,3313.949951
7/16/2009,3246.830078,3344.669922,3225.030029,3327.709961,207100,3327.709961
7/15/2009,3188.98999,3252.189941,3180.389893,3246.98999,299600,3246.98999
7/14/2009,3143.580078,3203.939941,3132.550049,3186.419922,236600,3186.419922
7/13/2009,3111.360107,3144.610107,3025.429932,3144.610107,223900,3144.610107
7/10/2009,3077.959961,3124.610107,3057.439941,3111.159912,162900,3111.159912
7/9/2009,3063.889893,3113.889893,3063.889893,3078.320068,229500,3078.320068
7/8/2009,3062.959961,3089.199951,2988.879883,3063.530029,267800,3063.530029
7/7/2009,3165.689941,3165.689941,3060.070068,3062.959961,198100,3062.959961
7/6/2009,3158.73999,3166.310059,3098.72998,3165.639893,193900,3165.639893
7/2/2009,3277.090088,3277.090088,3155.22998,3158.73999,141000,3158.73999
7/1/2009,3236.98999,3349.52002,3236.52002,3278.429932,159300,3278.429932
6/30/2009,3256.469971,3287.449951,3197.959961,3234.560059,207700,3234.560059
6/29/2009,3263.169922,3305.550049,3226.929932,3257.350098,172600,3257.350098
6/26/2009,3259.360107,3278.070068,3217.5,3263.070068,338000,3263.070068
6/25/2009,3123.98999,3266.98999,3106.409912,3261.110107,202100,3261.110107
6/24/2009,3079.199951,3193.939941,3079.139893,3124.149902,183700,3124.149902
6/23/2009,3069.659912,3119.969971,3041.050049,3078.370117,185300,3078.370117
6/22/2009,3218.939941,3218.939941,3069.399902,3069.560059,223100,3069.560059
6/19/2009,3201.469971,3254.310059,3192.189941,3219.77002,282600,3219.77002
6/18/2009,3177.090088,3219.669922,3139.969971,3200.280029,189000,3200.280029
6/17/2009,3184.820068,3221.01001,3117.139893,3177.090088,213600,3177.090088
6/16/2009,3219.199951,3282.919922,3174.919922,3185.080078,194700,3185.080078
6/15/2009,3359.050049,3360.909912,3197.649902,3218.02002,211000,3218.02002
6/12/2009,3398.02002,3398.02002,3312.350098,3361.419922,148900,3361.419922
6/11/2009,3388.689941,3434.26001,3377.560059,3399.879883,180600,3399.879883
6/10/2009,3389.469971,3422.969971,3327.810059,3391.47998,202300,3391.47998
6/9/2009,3339.52002,3402.300049,3333.540039,3389.26001,197000,3389.26001
6/8/2009,3347.530029,3366.320068,3272.090088,3338.850098,206600,3338.850098
6/5/2009,3343.02002,3401.370117,3315.800049,3349.97998,212600,3349.97998
6/4/2009,3284.870117,3344.050049,3254.97998,3338.73999,297600,3338.73999
6/3/2009,3366.580078,3368.639893,3251.879883,3284.360107,280000,3284.360107
6/2/2009,3351.939941,3432.870117,3348.379883,3369.669922,235400,3369.669922
6/1/2009,3199.719971,3388.639893,3199.300049,3353.22998,255100,3353.22998
5/29/2009,3075.22998,3203.580078,3075.22998,3202.449951,288800,3202.449951
5/28/2009,3042.959961,3090.22998,2993.159912,3074.709961,203200,3074.709961
5/27/2009,3124.300049,3145.280029,3030.790039,3041,210800,3041
5/26/2009,3003.320068,3140.379883,2971.97998,3127.810059,215100,3127.810059
5/22/2009,3018.780029,3046,2981.199951,3005.790039,180600,3005.790039
5/21/2009,3139.350098,3139.399902,2986.669922,3017.850098,224200,3017.850098
5/20/2009,3141.570068,3257.550049,3130.379883,3139.610107,211600,3139.610107
5/19/2009,3145.75,3195.439941,3138.01001,3141.360107,186800,3141.360107
5/18/2009,3053.01001,3146,3053.01001,3146,201300,3146
5/15/2009,3034.449951,3120.330078,3026.719971,3053.01001,253400,3053.01001
5/14/2009,2996.25,3075.070068,2993.01001,3035.47998,235300,3035.47998
5/13/2009,3147.090088,3147.23999,2987.080078,2999.449951,250700,2999.449951
5/12/2009,3218.820068,3241.72998,3100.280029,3148.679932,253800,3148.679932
5/11/2009,3348.850098,3348.850098,3202.189941,3221.72998,208700,3221.72998
5/8/2009,3308.189941,3391.790039,3287.040039,3351.169922,237800,3351.169922
5/7/2009,3404.110107,3458.22998,3278.689941,3308.280029,270100,3308.280029
5/6/2009,3336.01001,3404.780029,3305.290039,3404.110107,240700,3404.110107
5/5/2009,3366.320068,3408.280029,3286.98999,3335.699951,265500,3335.699951
5/4/2009,3152.389893,3366.530029,3152.389893,3366.530029,292600,3366.530029
5/1/2009,3144.350098,3203.73999,3081.830078,3152.389893,223700,3152.389893
4/30/2009,3107.290039,3228.070068,3104.040039,3144.149902,266100,3144.149902
4/29/2009,2990.070068,3151.209961,2990.070068,3106.409912,227900,3106.409912
4/28/2009,2987.800049,3041.149902,2935.689941,2991.310059,256400,2991.310059
4/27/2009,3135.73999,3135.73999,2970.120117,2990.73999,313500,2990.73999
4/24/2009,3110.639893,3174.77002,3101.360107,3137.76001,225600,3137.76001
4/23/2009,3068.889893,3119.659912,3026,3108.840088,285800,3108.840088
4/22/2009,3030.169922,3155.639893,2981.820068,3069.560059,343700,3069.560059
4/21/2009,2925.320068,3027.23999,2904.699951,3019.969971,258400,3019.969971
4/20/2009,3092.699951,3092.699951,2915.889893,2924.860107,227500,2924.860107
4/17/2009,3060.639893,3116.100098,3023.52002,3094.870117,279100,3094.870117
4/16/2009,2977.439941,3077.48999,2933.570068,3060.540039,289000,3060.540039
4/15/2009,2939.76001,2995.639893,2916.350098,2975.27002,332500,2975.27002
4/14/2009,2958.310059,3002.75,2901.919922,2940.070068,231400,2940.070068
4/13/2009,2984.600098,2984.600098,2883.879883,2958.98999,202800,2958.98999
4/9/2009,2831.090088,2998.060059,2831.090088,2988.98999,244900,2988.98999
4/8/2009,2798.620117,2838.830078,2757.790039,2829.959961,202400,2829.959961
4/7/2009,2922.48999,2922.48999,2790.830078,2796.919922,227300,2796.919922
4/6/2009,2977.179932,2977.179932,2864.030029,2923.929932,247500,2923.929932
4/3/2009,2947.590088,2978.679932,2911.77002,2978.320068,224900,2978.320068
4/2/2009,2735.570068,3008.320068,2735.570068,2947.590088,326200,2947.590088
4/1/2009,2682.47998,2753.669922,2621.699951,2732.73999,237400,2732.73999
3/31/2009,2654.330078,2736.399902,2610.409912,2684.080078,267200,2684.080078
3/30/2009,2774.179932,2774.179932,2617.060059,2653.610107,222300,2653.610107
3/27/2009,2865.219971,2865.219971,2762.379883,2777.949951,210500,2777.949951
3/26/2009,2649.02002,2866.350098,2649.02002,2866.350098,321300,2866.350098
3/25/2009,2661.709961,2736.709961,2563.51001,2648.659912,277800,2648.659912
3/24/2009,2712.939941,2718.51001,2624.639893,2661.23999,264800,2661.23999
3/23/2009,2518.810059,2715.620117,2517.159912,2715.209961,272400,2715.209961
3/20/2009,2637.679932,2653.610107,2499.02002,2516.959961,352200,2516.959961
3/19/2009,2632.47998,2690.01001,2631.449951,2637.27002,228500,2637.27002
3/18/2009,2589.590088,2668.149902,2512.27002,2632.47998,284100,2632.47998
3/17/2009,2509.689941,2590.100098,2489.280029,2590.100098,231700,2590.100098
3/16/2009,2420.820068,2594.73999,2420.820068,2509.47998,312900,2509.47998
3/13/2009,2419.889893,2458.449951,2382.419922,2419.889893,227800,2419.889893
3/12/2009,2346.129883,2428.709961,2283.129883,2419.580078,273200,2419.580078
3/11/2009,2303.550049,2375.659912,2293.699951,2346.800049,276100,2346.800049
3/10/2009,2150.189941,2301.73999,2150.189941,2301.73999,331100,2301.73999
3/9/2009,2192.870117,2234.98999,2134.209961,2146.889893,289600,2146.889893
3/6/2009,2241.530029,2304.629883,2147.870117,2194.98999,318400,2194.98999
3/5/2009,2402.360107,2402.360107,2210.449951,2241.429932,367900,2241.429932
3/4/2009,2296.280029,2435.870117,2296.280029,2405.719971,319100,2405.719971
3/3/2009,2333.699951,2356.850098,2289.27002,2294.98999,379600,2294.98999
3/2/2009,2495.719971,2495.719971,2325.560059,2332.879883,327900,2332.879883
2/27/2009,2528.090088,2557.27002,2457.060059,2499.070068,328100,2499.070068
2/26/2009,2603.090088,2632.120117,2523.969971,2531.850098,232500,2531.850098
2/25/2009,2705.26001,2705.26001,2556.340088,2602.060059,273400,2602.060059
2/24/2009,2587.139893,2724.48999,2573.919922,2709.899902,263300,2709.899902
2/23/2009,2699.340088,2743.100098,2577.780029,2586.699951,237700,2586.699951
2/20/2009,2706.550049,2731.300049,2631.23999,2698.870117,326800,2698.870117
2/19/2009,2761.149902,2819.340088,2694.800049,2708.300049,249400,2708.300049
2/18/2009,2803.879883,2821.659912,2735.26001,2765.879883,256100,2765.879883
2/17/2009,2951.719971,2951.719971,2773.26001,2803.620117,255900,2803.620117
2/13/2009,2987.080078,3022.850098,2948.419922,2957.280029,227700,2957.280029
2/12/2009,3005.379883,3005.379883,2876.870117,2986.97998,281200,2986.97998
2/11/2009,3039.429932,3049.429932,2956.25,3006.929932,281400,3006.929932
2/10/2009,3203.02002,3213.330078,3007.649902,3042.23999,305900,3042.23999
2/9/2009,3202.040039,3238.330078,3148.939941,3203.320068,203500,3203.320068
2/6/2009,3057.23999,3229.360107,3056.77002,3203.73999,267500,3203.73999
2/5/2009,2990.639893,3080.179932,2915.889893,3056.879883,291500,3056.879883
2/4/2009,3023.27002,3085.02002,2986.669922,2991.820068,275400,2991.820068
2/3/2009,2909.090088,3035.02002,2909.090088,3024.610107,275200,3024.610107
2/2/2009,2962.699951,2962.699951,2865.580078,2908.669922,251000,2908.669922
1/30/2009,3045.689941,3076.100098,2944.040039,2965.689941,333600,2965.689941
1/29/2009,3136.719971,3136.719971,3022.439941,3036.310059,276600,3036.310059
1/28/2009,3021.100098,3170.389893,3021.100098,3137.649902,295100,3137.649902
1/27/2009,2966.719971,3035.070068,2926.659912,3021.100098,328100,3021.100098
1/26/2009,2964.23999,3044.040039,2920.939941,2967.590088,232500,2967.590088
1/23/2009,3026.77002,3028.209961,2945.219971,2965.889893,277000,2965.889893
1/22/2009,3060.070068,3073.219971,2964.909912,3032.600098,323600,3032.600098
1/21/2009,2960.070068,3070.590088,2948.679932,3061.97998,427800,3061.97998
1/20/2009,3146.719971,3146.719971,2953.370117,2959.399902,303100,2959.399902
1/16/2009,3170.899902,3216.780029,3070.590088,3147.600098,339700,3147.600098
1/15/2009,3121.669922,3210.179932,3013.110107,3169.77002,327600,3169.77002
1/14/2009,3275.290039,3276.370117,3099.610107,3121.310059,290400,3121.310059
1/13/2009,3317.709961,3369.050049,3229.310059,3279.26001,254100,3279.26001
1/12/2009,3460.810059,3462,3291.209961,3318.840088,223900,3318.840088
1/9/2009,3558.340088,3577.620117,3439.26001,3460.709961,209400,3460.709961
1/8/2009,3566.540039,3576.070068,3498.22998,3558.340088,219600,3558.340088
1/7/2009,3717.060059,3717.060059,3549.110107,3567.26001,232100,3567.26001
1/6/2009,3629.530029,3737.01001,3626.379883,3717.26001,216200,3717.26001
1/5/2009,3649.530029,3664.889893,3572,3626.540039,207000,3626.540039
1/2/2009,3537.199951,3664.320068,3522.310059,3651.02002,176400,3651.02002
12/31/2008,3438.48999,3566.169922,3435.810059,3537.149902,193800,3537.149902
12/30/2008,3334.820068,3439.72998,3333.73999,3438.639893,148100,3438.639893
12/29/2008,3368.73999,3368.73999,3283.47998,3334.669922,141200,3334.669922
12/26/2008,3338.429932,3370.340088,3325.600098,3370.189941,75100,3370.189941
12/24/2008,3308.590088,3355.189941,3307.560059,3339,82600,3339
12/23/2008,3337.449951,3365.439941,3282.350098,3308.590088,152600,3308.590088
12/22/2008,3390.959961,3402.149902,3284,3336.629883,178000,3336.629883
12/19/2008,3383.949951,3444,3370.699951,3389.469971,336200,3389.469971
12/18/2008,3462.300049,3494.26001,3340.800049,3381.679932,231600,3381.679932
12/17/2008,3372.969971,3515.139893,3326.679932,3466.120117,239100,3466.120117
12/16/2008,3209.719971,3391.060059,3204.199951,3380.699951,225600,3380.699951
12/15/2008,3245.48999,3291.98999,3167.23999,3206.110107,209300,3206.110107
12/12/2008,3248.280029,3274.310059,3146.97998,3245.439941,254800,3245.439941
12/11/2008,3439.620117,3441.120117,3226.159912,3251.72998,236300,3251.72998
12/10/2008,3386.27002,3471.629883,3381.939941,3444.159912,214400,3444.159912
12/9/2008,3586.199951,3586.199951,3348.790039,3387.100098,299800,3387.100098
12/8/2008,3431.629883,3638.959961,3431.629883,3589.629883,279800,3589.629883
12/5/2008,3365.860107,3436.27002,3179.25,3433.330078,276300,3433.330078
12/4/2008,3396.840088,3481.530029,3318.280029,3368.330078,248600,3368.330078
12/3/2008,3311.110107,3403.75,3211.419922,3400.76001,258900,3400.76001
12/2/2008,3199.820068,3315.860107,3188.629883,3315.860107,244600,3315.860107
12/1/2008,3512.199951,3512.199951,3194.719971,3196.830078,250800,3196.830078
11/28/2008,3500.659912,3512.199951,3440.290039,3512.199951,111600,3512.199951
11/26/2008,3387.100098,3518.030029,3318.639893,3500.600098,219500,3500.600098
11/25/2008,3301.469971,3396.939941,3277.449951,3393.439941,304700,3393.439941
11/24/2008,3128.060059,3346.01001,3122.75,3300.129883,319100,3300.129883
11/21/2008,2989.659912,3123.629883,2909.290039,3122.75,385500,3122.75
11/20/2008,3137.090088,3210.280029,2945.530029,2988.98999,404300,2988.98999
11/19/2008,3417.659912,3421.889893,3128.419922,3141.52002,330800,3141.52002
11/18/2008,3426.47998,3505.139893,3337.560059,3417.199951,293400,3417.199951
11/17/2008,3492.610107,3531.47998,3393.850098,3427.350098,252600,3427.350098
11/14/2008,3689.580078,3689.580078,3490.300049,3494.419922,254900,3494.419922
11/13/2008,3471.939941,3695.77002,3312.350098,3692.570068,356500,3692.570068
11/12/2008,3637.110107,3637.110107,3456.320068,3474.060059,287800,3474.060059
11/11/2008,3687.97998,3713.709961,3564.52002,3634.01001,209200,3634.01001
11/10/2008,3668.449951,3750.560059,3656.379883,3689.73999,197400,3689.73999
11/7/2008,3608.439941,3699.379883,3572.51001,3666.02002,215300,3666.02002
11/6/2008,3800.149902,3804.330078,3593.860107,3605.560059,274500,3605.560059
11/5/2008,4062.550049,4065.580078,3792.879883,3800.620117,242300,3800.620117
11/4/2008,3916.27002,4094.389893,3916.159912,4071.810059,263900,4071.810059
11/3/2008,3885.159912,3969.800049,3873.25,3917.629883,195800,3917.629883
10/31/2008,3727.52002,3940.570068,3702.26001,3885.830078,279500,3885.830078
10/30/2008,3611.379883,3774.280029,3611.379883,3727.01001,223200,3727.01001
10/29/2008,3574.830078,3815.570068,3523.340088,3610.449951,271100,3610.449951
10/28/2008,3371.790039,3574.159912,3283.120117,3574.159912,265800,3574.159912
10/27/2008,3442.610107,3536.429932,3362.51001,3364.97998,225800,3364.97998
10/24/2008,3564.060059,3564.159912,3367.350098,3448.439941,267800,3448.439941
10/23/2008,3600.399902,3697.669922,3408.129883,3565.449951,316200,3565.449951
10/22/2008,3765.620117,3770.870117,3503.800049,3601.73999,341100,3601.73999
10/21/2008,3853.810059,3912.219971,3751.850098,3766.340088,198500,3766.340088
10/20/2008,3694.840088,3873.659912,3693.5,3853.810059,194800,3853.810059
10/17/2008,3786.600098,3870.100098,3650.25,3692.72998,293400,3692.72998
10/16/2008,3631.179932,3797.629883,3470.810059,3792.830078,388600,3792.830078
10/15/2008,3986.659912,3987.120117,3632.830078,3632.830078,307800,3632.830078
10/14/2008,4043.560059,4217.279785,3910,3989.649902,303300,3989.649902
10/13/2008,3749.169922,4043.409912,3749.169922,4042.790039,277100,4042.790039
10/10/2008,3662.620117,3852.939941,3401.889893,3744.73999,476500,3744.73999
10/9/2008,3902.169922,4058.620117,3637.360107,3669.47998,347800,3669.47998
10/8/2008,3898.040039,4042.47998,3786.080078,3902.320068,397100,3902.320068
10/7/2008,4097.430176,4162.180176,3897.790039,3898.149902,307800,3898.149902
10/6/2008,4129.549805,4129.910156,3845.719971,4101.609863,386100,4101.609863
10/3/2008,4179.399902,4366.160156,4115.529785,4134.549805,261500,4134.549805
10/2/2008,4574.669922,4574.669922,4148.109863,4177.180176,325800,4177.180176
10/1/2008,4608.47998,4623.589844,4490.22998,4576.370117,231600,4576.370117
9/30/2008,4516.990234,4647.399902,4515.649902,4616.009766,263300,4616.009766
9/29/2008,4747.560059,4747.560059,4440.799805,4503.890137,304600,4503.890137
9/26/2008,4756.27002,4761.839844,4634.310059,4750.859863,204200,4750.859863
9/25/2008,4714.930176,4813.959961,4711.839844,4763.439941,187500,4763.439941
9/24/2008,4792,4797.720215,4695.600098,4715.339844,219900,4715.339844
9/23/2008,4839.27002,4956.439941,4765.859863,4792,224600,4792
9/22/2008,5099.02002,5099.02002,4813.029785,4839.629883,216400,4839.629883
9/19/2008,5047.160156,5227.529785,5041.129883,5100.310059,406400,5100.310059
9/18/2008,4859.220215,5063.140137,4727.819824,5039.529785,393900,5039.529785
9/17/2008,5024.379883,5024.379883,4776.790039,4856.899902,424300,4856.899902
9/16/2008,4954.47998,5051.540039,4890.660156,5030.819824,408200,5030.819824
9/15/2008,5063.350098,5122.839844,4909.47998,4957.259766,323300,4957.259766
9/12/2008,5076.600098,5095,4971.22998,5074.069824,217500,5074.069824
9/11/2008,4904.890137,5078.970215,4858.339844,5078.040039,286900,5078.040039
9/10/2008,4769.009766,4970.25,4769.009766,4911.180176,293200,4911.180176
9/9/2008,4945.25,4961.899902,4756.740234,4765.859863,300800,4765.859863
9/8/2008,4892.77002,5024.069824,4877.209961,4946.439941,324200,4946.439941
9/5/2008,4913.5,4913.5,4774.419922,4888.810059,246400,4888.810059
9/4/2008,5049.950195,5051.600098,4883.600098,4915.609863,250900,4915.609863
9/3/2008,5074.890137,5133.660156,5005.509766,5051.649902,236000,5051.649902
